UID        PID  PPID  C STIME TTY          TIME CMD
root       681     2  0 Aug10 ?        00:00:00 [scsi_tmf_8]
root       682     2  0 Aug10 ?        00:00:00 [scsi_eh_9]
root       683     2  0 Aug10 ?        00:00:00 [scsi_tmf_9]
root       684     2  0 Aug10 ?        00:00:00 [scsi_eh_10]
root       685     2  0 Aug10 ?        00:00:00 [scsi_tmf_10]
root       686     2  0 Aug10 ?        00:00:00 [scsi_eh_11]
root       687     2  0 Aug10 ?        00:00:00 [scsi_tmf_11]
root       691  6873  0 Aug24 ?        00:00:00 /bin/sh
root       693  6873  0 Aug11 ?        00:00:00 /bin/sh
root       713   691  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root       715   573  0 Aug10 pts/0    00:00:00 /bin/bash
root       716   693  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root       740  6873  0 Aug11 ?        00:00:00 /bin/sh
root       742   666  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-6a4d08bb04e704989bf30f9e722db608f4881266.js
root       756  6873  0 Aug27 ?        00:00:00 /bin/sh
root       762   740  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root       763  6873  0 Aug11 ?        00:00:00 /bin/sh
root       783     2  0 Aug10 ?        00:00:09 [kworker/7:1H-kb]
root       788   763  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root       789  6873  0 Aug18 ?        00:00:00 /bin/sh
root       793     2  0 Aug10 ?        00:00:08 [kworker/6:1H-kb]
root       794     2  0 Aug10 ?        00:00:00 [poll_mpt3sas0_s]
root       796     2  0 Aug10 ?        00:00:11 [kworker/17:1H-k]
root       808   789  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-c761ed40a0d061a4e594a9fa89b4369c7645c920.js
root       820     2  0 Aug10 ?        00:04:16 [jbd2/sdb2-8]
root       821     2  0 Aug10 ?        00:00:00 [ext4-rsv-conver]
root       823     2  0 Aug10 ?        00:00:10 [kworker/2:1H-kb]
root       832     2  0 Aug10 ?        00:00:11 [kworker/41:1H-k]
root       836     2  0 Aug10 ?        00:00:11 [kworker/34:1H-k]
root       837     2  0 Aug10 ?        00:00:10 [kworker/35:1H-k]
root       839     2  0 Aug10 ?        00:00:10 [kworker/36:1H-k]
root       841     2  0 Aug10 ?        00:00:09 [kworker/5:1H-kb]
root       844     2  0 Aug10 ?        00:00:11 [kworker/40:1H-k]
root       849     2  0 Aug10 ?        00:00:08 [kworker/10:1H-k]
root       850     2  0 Aug10 ?        00:00:08 [kworker/12:1H-k]
root       854     2  0 Aug10 ?        00:00:08 [kworker/11:1H-k]
root       857   756  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root       864     2  0 Aug10 ?        00:00:11 [kworker/46:1H-k]
root       865     2  0 Aug10 ?        00:00:11 [kworker/33:1H-k]
root       866     2  0 Aug10 ?        00:00:08 [kworker/9:1H-kb]
root       867     2  0 Aug10 ?        00:00:11 [kworker/47:1H-k]
root       868     2  0 Aug10 ?        00:00:10 [kworker/32:1H-k]
root       869     2  0 Aug10 ?        00:00:10 [kworker/38:1H-k]
root       872     2  0 Aug10 ?        00:00:10 [kworker/39:1H-k]
root       874     2  0 Aug10 ?        00:00:11 [kworker/45:1H-k]
root       875     2  0 Aug10 ?        00:00:10 [kworker/37:1H-k]
root       882     2  0 Aug10 ?        00:00:11 [kworker/44:1H-k]
root       886  6873  0 Aug23 ?        00:00:00 /bin/sh
root       887     1  0 Aug10 ?        00:19:03 /lib/systemd/systemd-journald
root       897     2  0 Aug10 ?        00:00:09 [kworker/3:1H-kb]
root       902 26546  0 Aug25 ?        00:00:00 /bin/sh
root       907     2  0 Aug10 ?        00:00:15 [kworker/0:1H-kb]
root       915     2  0 Aug10 ?        00:00:11 [kworker/43:1H-k]
root       918     2  0 Aug10 ?        00:00:00 [loop0]
root       927 28858  0 Aug25 ?        00:00:00 /bin/sh
root       929 13698  0 Aug25 ?        00:00:00 /bin/sh
root       941   929  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-62918d62307b82056c3fb1dc619af156f5405da3.js
root       951   902  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-26b8150bd0b016b0a13ace27ad0b71cd7b36f041.js
root       952   927  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-bca49e36a46d4a394524ba6194cc4a51df2db6a1.js
root       972  6873  0 Aug11 ?        00:00:00 /bin/sh
root       993   972  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root      1012   886  0 Aug23 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root      1016  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1037 28888  0 Aug13 ?        01:00:43 ./clash-linux-amd64-v1.9.0 -f config.yaml
root      1041  1016  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root      1053  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1072  1053  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root      1074     2  0 Aug10 ?        00:00:00 [loop1]
root      1075     2  0 Aug10 ?        00:00:11 [kworker/54:1H-k]
root      1076     2  0 Aug10 ?        00:00:11 [kworker/16:1H-k]
root      1077     2  0 Aug10 ?        00:00:10 [kworker/20:1H-k]
root      1078     2  0 Aug10 ?        00:00:09 [kworker/25:1H-k]
root      1081     2  0 Aug10 ?        00:00:09 [kworker/24:1H-k]
root      1082     2  0 Aug10 ?        00:00:00 [ipmi-msghandler]
root      1083     2  0 Aug10 ?        00:00:11 [kworker/50:1H-k]
root      1085     2  0 Aug10 ?        00:00:10 [kworker/18:1H-k]
root      1086     2  0 Aug10 ?        00:00:00 [loop3]
root      1087     2  0 Aug10 ?        00:00:08 [kworker/30:1H-k]
root      1088     2  0 Aug10 ?        00:00:11 [kworker/52:1H-k]
root      1089     2  0 Aug10 ?        00:00:00 [irq/397-mei_me]
root      1100     2  0 Aug10 ?        00:00:10 [kworker/21:1H-k]
root      1110     2  0 Aug10 ?        00:00:11 [kworker/49:1H-k]
root      1125  6873  0 Aug12 ?        00:00:00 /bin/sh
root      1127     2  0 Aug10 ?        00:00:09 [kworker/23:1H-k]
root      1131  6873  0 Aug24 ?        00:00:00 /bin/sh
root      1139     2  0 Aug10 ?        00:00:12 [kworker/59:1H-k]
root      1146     2  0 Aug10 ?        00:00:08 [kworker/15:1H-k]
root      1150  6873  0 Aug29 ?        00:00:00 /bin/sh
root      1151     2  0 Aug10 ?        00:00:12 [kworker/60:1H-k]
root      1158  6873  0 Aug25 ?        00:00:00 /bin/sh
root      1163  1150  0 Aug29 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-b31b01995d2e03d5c9df79c530e9dac73d4f4e78.js
root      1179  1131  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root      1194     2  0 Aug10 ?        00:00:11 [kworker/42:1H-k]
root      1195     2  0 Aug10 ?        00:00:08 [kworker/27:1H-k]
root      1200     2  0 Aug10 ?        00:00:00 [kipmi0]
chenyang  1202     1  0 Aug14 ?        00:00:05 SCREEN -S f4
chenyang  1204  1202  0 Aug14 pts/45   00:00:00 /bin/bash
root      1205     2  0 Aug10 ?        00:00:10 [kworker/19:1H-k]
root      1207  1125  0 Aug12 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-f87954d16b2239b9ec1b8d4d96453127b5b6d0a9.js
root      1238  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1257  6873  0 Aug24 ?        00:00:00 /bin/sh
root      1260  1238  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root      1273     2  0 Aug10 ?        00:00:00 [loop4]
root      1276     2  0 Aug10 ?        00:00:00 [loop5]
root      1277     2  0 Aug10 ?        00:00:11 [kworker/56:1H-k]
root      1280     2  0 Aug10 ?        00:00:11 [kworker/55:1H-k]
root      1281     2  0 Aug10 ?        00:00:12 [kworker/57:1H-k]
root      1282     2  0 Aug10 ?        00:00:12 [kworker/61:1H-k]
root      1284     2  0 Aug10 ?        00:00:00 [cryptd]
root      1286     2  0 Aug10 ?        00:00:08 [kworker/26:1H-k]
root      1287     2  0 Aug10 ?        00:00:08 [kworker/13:1H-k]
root      1288     2  0 Aug10 ?        00:00:12 [kworker/58:1H-k]
root      1289     2  0 Aug10 ?        00:00:00 [ttm_swap]
root      1298  1257  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root      1327     2  0 Aug10 ?        00:00:09 [kworker/4:1H-kb]
root      1331  6873  0 Aug27 ?        00:00:00 /bin/sh
root      1335     2  0 Aug10 ?        00:00:08 [kworker/28:1H-k]
root      1336     2  0 Aug10 ?        00:00:09 [kworker/22:1H-k]
root      1337     2  0 Aug10 ?        00:00:11 [kworker/51:1H-k]
root      1338     2  0 Aug10 ?        00:07:30 [jbd2/sda-8]
root      1340     2  0 Aug10 ?        00:00:00 [ext4-rsv-conver]
root      1341     2  0 Aug10 ?        00:00:12 [kworker/63:1H-k]
root      1342     2  0 Aug10 ?        00:00:09 [kworker/31:1H-k]
root      1344     2  0 Aug10 ?        00:00:08 [kworker/29:1H-k]
root      1351     2  0 Aug10 ?        00:00:11 [kworker/1:1H-kb]
root      1353  6873  0 Aug10 ?        00:00:00 /bin/sh
root      1360     2  0 Aug10 ?        00:00:08 [kworker/14:1H-k]
root      1363  6873  0 Aug25 ?        00:00:00 /bin/sh
root      1364  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1367  1331  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root      1375  1363  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-58ffdb4b8f34e3ded44c12590b50c2e08d444172.js
root      1376  1158  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-1c4906084cfdb9a05c0b347174207bde106ecaee.js
root      1378  1353  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root      1389  1364  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-5c09e0e019802c2f1605acd5005d2609e36fa899.js
root      1412  6873  0 Aug25 ?        00:00:00 /bin/sh
root      1419  1412  0 Aug25 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-2d8e3dd40a270f6b7975cafbc7fd5e2bca0a1a22.js
yananli   1439  7375  0 Aug11 pts/59   00:00:00 -bash
root      1456  6873  0 Aug27 ?        00:00:00 /bin/sh
root      1469  6873  0 Aug27 ?        00:00:00 /bin/sh
yananli   1475  7375  0 Aug11 pts/60   00:00:00 -bash
root      1478  1456  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-9b7c24d33496c9c498bdce9da9cd7169f88e746f.js
root      1488  1469  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root      1501 28858  0 Aug20 ?        00:00:00 /bin/sh
root      1514  1501  0 Aug20 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-30255d4444d2f2f5da7b0f4fbdd0d622e144179f.js
yananli   1515  7375  0 Aug11 pts/61   00:00:00 -bash
root      1525     2  0 Aug10 ?        00:00:00 [loop6]
root      1530     2  0 Aug10 ?        00:00:00 [nv_queue]
root      1531     2  0 Aug10 ?        00:00:00 [nv_queue]
root      1540  6873  0 Aug10 ?        00:00:00 /bin/sh
root      1541  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1542     2  0 Aug10 ?        00:00:00 [nfit]
root      1545     2  0 Aug10 ?        00:00:11 [kworker/48:1H-k]
root      1546     2  0 Aug10 ?        00:00:12 [kworker/62:1H-k]
root      1547     2  0 Aug10 ?        00:00:00 [loop7]
root      1559     2  0 Aug10 ?        00:00:00 [nvidia-modeset/]
root      1560     2  0 Aug10 ?        00:00:00 [nvidia-modeset/]
root      1562     2  0 Aug10 ?        00:00:00 [irq/416-nvidia]
root      1563     2  0 Aug10 ?        00:00:00 [irq/417-nvidia]
root      1564     2  0 Aug10 ?        01:20:39 [irq/418-nvidia]
root      1565     2  0 Aug10 ?        00:00:00 [irq/419-nvidia]
root      1566     2  0 Aug10 ?        00:00:00 [irq/420-nvidia]
root      1567     2  0 Aug10 ?        00:00:00 [irq/421-nvidia]
root      1568     2  0 Aug10 ?        00:00:00 [nvidia]
root      1569     2  0 Aug10 ?        02:50:22 [nv_queue]
root      1571  1540  0 Aug10 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
root      1578     1  0 Aug10 ?        00:31:55 /usr/lib/accountsservice/accounts-daemon
root      1585  1541  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-78cb7d9f97a00b6f20ed23a6e24bae6c5903d3de.js
avahi     1587     1  0 Aug10 ?        00:06:00 avahi-daemon: running [Phoenix22.local]
root      1588     1  0 Aug10 ?        00:37:16 /usr/sbin/irqbalance --foreground
root      1590     2  0 Aug10 ?        00:08:06 [loop8]
root      1592     1  0 Aug10 ?        00:12:14 /usr/lib/udisks2/udisksd
root      1598     1  0 Aug10 ?        00:09:08 /usr/sbin/cron -f
root      1599     1  0 Aug10 ?        00:00:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
avahi     1601  1587  0 Aug10 ?        00:00:00 avahi-daemon: chroot helper
syslog    1604     1  0 Aug10 ?        00:02:06 /usr/sbin/rsyslogd -n
root      1607     1  0 Aug10 ?        00:00:00 /usr/sbin/acpid
message+  1609     1  0 Aug10 ?        00:22:17 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root      1613     1  0 Aug10 ?        00:10:45 /usr/bin/vmware-usbarbitrator
root      1620     1  0 Aug10 ?        00:06:59 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
root      1622     1  0 Aug10 ?        00:04:31 /usr/sbin/smartd -n
root      1624     1  0 Aug10 ?        00:22:59 /usr/sbin/NetworkManager --no-daemon
root      1633     1  0 Aug10 ?        00:00:14 /usr/sbin/ModemManager --filter-policy=strict
root      1651  6873  0 Aug24 ?        00:00:00 /bin/sh
xudalia+  1654 39137 12 05:56 pts/117  01:24:18 python -u ti_main.py --model-type float --dataset imagenet --depth 50 --model resnet --data-dir /niti --results-dir ./results --save resnet50_imagenet_int32_cosmax_fix_newscale_dis_nosx_new_avgpool_kaiming_bs64_bias_final_filr_warminc0.8_fixmodel_pytorch_printloss_5000iter_lr0.02_0.002_test --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
xudalia+  1655 39137 12 05:56 pts/117  01:24:28 python -u ti_main.py --model-type float --dataset imagenet --depth 50 --model resnet --data-dir /niti --results-dir ./results --save resnet50_imagenet_int32_cosmax_fix_newscale_dis_nosx_new_avgpool_kaiming_bs64_bias_final_filr_warminc0.8_fixmodel_pytorch_printloss_5000iter_lr0.02_0.002_test --epochs 150 --batch-size 64 -j 8 --splitpoint 0 --weight-decay --log-interval 50 --download
root      1656 28858  0 Aug18 ?        00:00:00 /bin/sh
root      1657     1  0 Aug10 ?        00:06:48 /usr/lib/policykit-1/polkitd --no-debug
root      1664  6873  0 Aug24 ?        00:00:00 /bin/sh
root      1667  1656  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-7ab03738d84c009c34f8573d5b36773e1837f398.js
root      1682  6873  0 Aug27 ?        00:00:00 /bin/sh
root      1685 64424  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-4e100e5dee9064b9f2d5a5cfd02c591146f61d9b.js
root      1690  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1694  1651  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root      1703  1664  0 Aug24 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-347a853e549f4664eaac0e86ab93676975830777.js
root      1713  1690  0 Aug11 ?        00:00:00 /root/.vscode-server/bin/3b889b090b5ad5793f524b5d1d39fda662b96a2a/node /tmp/vscode-remote-containers-server-88dc4f45673d085d9869d0d7e07adc91319313f9.js
root      1733  1682  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
root      1734  6873  0 Aug23 ?        00:00:00 /bin/sh
root      1750  6873  0 Aug27 ?        00:00:00 /bin/sh
root      1751 13698  0 Aug18 ?        00:00:00 /bin/sh
root      1761  1751  0 Aug18 ?        00:00:00 /root/.vscode-server/bin/da76f93349a72022ca4670c1b84860304616aaa2/node /tmp/vscode-remote-containers-server-1e66d14723ff136df1a8a4647b9f2ff0f89b30de.js
root      1775  6873  0 Aug11 ?        00:00:00 /bin/sh
root      1787 13698  0 Aug20 ?        00:00:00 /bin/sh
root      1789  1750  0 Aug27 ?        00:00:00 /root/.vscode-server/bin/e4503b30fc78200f846c62cf8091b76ff5547662/node /tmp/vscode-remote-containers-server-4dc5c9d03cc0755bf74a39def17d35a89517ef83.js
